Set Name,Cycle,Time(ms),Force(uN),Tip Displacement(um),Base Displacement(um),Current Size (um),Temperature (°C)
C2,1-Hold,2.5678e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.568e+006,895.287,6.51441,29.1,57.8856,37
C2,1-Hold,2.5682e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5684e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5686e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5688e+006,895.287,6.51441,29.1,57.8856,37
C2,1-Hold,2.569e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5692e+006,895.287,6.51441,29.1,57.8856,37
C2,1-Hold,2.5694e+006,895.287,6.51441,29.1,57.8856,37
C2,1-Hold,2.5696e+006,895.287,6.51441,29.1,57.8856,37
C2,1-Hold,2.5698e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.57e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5702e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5704e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5706e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5708e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.571e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5712e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5714e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5716e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5718e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.572e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5722e+006,898.325,6.43777,29.1,57.9622,37
C2,1-Hold,2.5724e+006,895.287,6.51441,29.1,57.8856,37
C2,1-Hold,2.5726e+006,895.287,6.51441,29.1,57.8856,37
C2,1-Hold,2.5728e+006,877.059,6.97425,29.1,57.4258,37
C2,1-Hold,2.573e+006,877.059,6.97425,29.1,57.4258,37
C2,1-Hold,2.5732e+006,874.021,7.05089,29.1,57.3491,37
C2,1-Hold,2.5734e+006,877.059,6.97425,29.1,57.4258,37
C2,1-Hold,2.5736e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5738e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.574e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5742e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5744e+006,862.129,7.05089,28.8,57.3491,37
C2,1-Hold,2.5746e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5748e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.575e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5752e+006,886.433,6.43777,28.8,57.9622,37
C2,1-Hold,2.5754e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5756e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5758e+006,886.433,6.43777,28.8,57.9622,37
C2,1-Hold,2.576e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5762e+006,890.397,6.43777,28.9,57.9622,37
C2,1-Hold,2.5764e+006,886.433,6.43777,28.8,57.9622,37
C2,1-Hold,2.5766e+006,886.433,6.43777,28.8,57.9622,37
C2,1-Hold,2.5768e+006,886.433,6.43777,28.8,57.9622,37
C2,1-Hold,2.577e+006,886.433,6.43777,28.8,57.9622,37
C2,1-Hold,2.5772e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5774e+006,886.433,6.43777,28.8,57.9622,37
C2,1-Hold,2.5776e+006,887.359,6.51441,28.9,57.8856,37
C2,1-Hold,2.5778e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.578e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5782e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5784e+006,886.433,6.43777,28.8,57.9622,37
C2,1-Hold,2.5786e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5788e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.579e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5792e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5794e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5796e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5798e+006,886.433,6.43777,28.8,57.9622,37
C2,1-Hold,2.58e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5802e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5804e+006,887.359,6.51441,28.9,57.8856,37
C2,1-Hold,2.5806e+006,883.395,6.51441,28.8,57.8856,37
C2,1-Hold,2.5808e+006,862.129,7.05089,28.8,57.3491,37
C2,1-Hold,2.581e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5812e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5814e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5816e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5818e+006,857.239,6.97425,28.6,57.4258,37
C2,1-Hold,2.582e+006,857.239,6.97425,28.6,57.4258,37
C2,1-Hold,2.5822e+006,857.239,6.97425,28.6,57.4258,37
C2,1-Hold,2.5824e+006,857.239,6.97425,28.6,57.4258,37
C2,1-Hold,2.5826e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5828e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.583e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5832e+006,878.505,6.43777,28.6,57.9622,37
C2,1-Hold,2.5834e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5836e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5838e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.584e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5842e+006,875.467,6.51441,28.6,57.8856,37
C2,1-Hold,2.5844e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5846e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5848e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.585e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5852e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5854e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5856e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5858e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.586e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5862e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5864e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5866e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5868e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.587e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5872e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5874e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5876e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5878e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.588e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5882e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5884e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5886e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5888e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.589e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5892e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5894e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5896e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5898e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.59e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5902e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5904e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5906e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5908e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.591e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5912e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5914e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5916e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5918e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.592e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5922e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5924e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5926e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5928e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.593e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5932e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5934e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5936e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5938e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.594e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5942e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5944e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5946e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5948e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.595e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5952e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5954e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5956e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5958e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.596e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5962e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5964e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5966e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5968e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.597e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5972e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5974e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5976e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.5978e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.598e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.5982e+006,867.539,6.51441,28.4,57.8856,37.1
C2,1-Hold,2.5984e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.5986e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.5988e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.599e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.5992e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.5994e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.5996e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.5998e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6002e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6004e+006,870.577,6.43777,28.4,57.9622,37.2
C2,1-Hold,2.6006e+006,870.577,6.43777,28.4,57.9622,37.2
C2,1-Hold,2.6008e+006,867.539,6.51441,28.4,57.8856,37.2
C2,1-Hold,2.601e+006,870.577,6.43777,28.4,57.9622,37.2
C2,1-Hold,2.6012e+006,870.577,6.43777,28.4,57.9622,37.2
C2,1-Hold,2.6014e+006,867.539,6.51441,28.4,57.8856,37.2
C2,1-Hold,2.6016e+006,870.577,6.43777,28.4,57.9622,37.2
C2,1-Hold,2.6018e+006,870.577,6.43777,28.4,57.9622,37.2
C2,1-Hold,2.602e+006,870.577,6.43777,28.4,57.9622,37.2
C2,1-Hold,2.6022e+006,867.539,6.51441,28.4,57.8856,37.2
C2,1-Hold,2.6024e+006,867.539,6.51441,28.4,57.8856,37.2
C2,1-Hold,2.6026e+006,867.539,6.51441,28.4,57.8856,37.1
C2,1-Hold,2.6028e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.603e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6032e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6034e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6036e+006,867.539,6.51441,28.4,57.8856,37.1
C2,1-Hold,2.6038e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.604e+006,867.539,6.51441,28.4,57.8856,37.1
C2,1-Hold,2.6042e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6044e+006,867.539,6.51441,28.4,57.8856,37.1
C2,1-Hold,2.6046e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6048e+006,867.539,6.51441,28.4,57.8856,37.1
C2,1-Hold,2.605e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6052e+006,870.577,6.43777,28.4,57.9622,37.1
C2,1-Hold,2.6054e+006,867.539,6.51441,28.4,57.8856,37.1
C2,1-Hold,2.6056e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.6058e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.606e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.6062e+006,870.577,6.43777,28.4,57.9622,37
C2,1-Hold,2.6064e+006,867.539,6.51441,28.4,57.8856,37
C2,1-Hold,2.6066e+006,849.312,6.97425,28.4,57.4258,37
C2,1-Hold,2.6068e+006,849.312,6.97425,28.4,57.4258,37
C2,1-Hold,2.607e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6072e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6074e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6076e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6078e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.608e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6082e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6084e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6086e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.6088e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.609e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6092e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.6094e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.6096e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.6098e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.61e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6102e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.6104e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.6106e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.6108e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.611e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6112e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.6114e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6116e+006,862.65,6.43777,28.2,57.9622,37
C2,1-Hold,2.6118e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.612e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6122e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6124e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6126e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6128e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.613e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6132e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6134e+006,841.384,6.97425,28.2,57.4258,37
C2,1-Hold,2.6136e+006,859.612,6.51441,28.2,57.8856,37
C2,1-Hold,2.6138e+006,841.384,6.97425,28.2,57.4258,37
C2,1-Hold,2.614e+006,841.384,6.97425,28.2,57.4258,37
C2,1-Hold,2.6142e+006,847.72,6.51441,27.9,57.8856,37
C2,1-Hold,2.6144e+006,851.684,6.51441,28,57.8856,37
C2,1-Hold,2.6146e+006,829.492,6.97425,27.9,57.4258,37
C2,1-Hold,2.6148e+006,826.454,7.05089,27.9,57.3491,37
C2,1-Hold,2.615e+006,829.492,6.97425,27.9,57.4258,37
C2,1-Hold,2.6152e+006,829.492,6.97425,27.9,57.4258,37
C2,1-Hold,2.6154e+006,829.492,6.97425,27.9,57.4258,37
C2,1-Hold,2.6156e+006,829.492,6.97425,27.9,57.4258,37
C2,1-Hold,2.6158e+006,821.564,6.97425,27.7,57.4258,37
C2,1-Hold,2.616e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6162e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6164e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6166e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6168e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.617e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6172e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6174e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6176e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6178e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.618e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6182e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6184e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6186e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6188e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.619e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6192e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6194e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6196e+006,821.564,6.97425,27.7,57.4258,37
C2,1-Hold,2.6198e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.62e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6202e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6204e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6206e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6208e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.621e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6212e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6214e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6216e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6218e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.622e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6222e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6224e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6226e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6228e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.623e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6232e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6234e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6236e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6238e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.624e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6242e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6244e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.6246e+006,842.83,6.43777,27.7,57.9622,37
C2,1-Hold,2.6248e+006,839.792,6.51441,27.7,57.8856,37
C2,1-Hold,2.625e+006,821.564,6.97425,27.7,57.4258,37
C2,1-Hold,2.6252e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6254e+006,813.636,6.97425,27.5,57.4258,37
C2,1-Hold,2.6256e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6258e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.626e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6262e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6264e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6266e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6268e+006,834.902,6.43777,27.5,57.9622,37
C2,1-Hold,2.627e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6272e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6274e+006,813.636,6.97425,27.5,57.4258,37
C2,1-Hold,2.6276e+006,834.902,6.43777,27.5,57.9622,37
C2,1-Hold,2.6278e+006,813.636,6.97425,27.5,57.4258,37
C2,1-Hold,2.628e+006,834.902,6.43777,27.5,57.9622,37
C2,1-Hold,2.6282e+006,813.636,6.97425,27.5,57.4258,37
C2,1-Hold,2.6284e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6286e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6288e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.629e+006,834.902,6.43777,27.5,57.9622,37
C2,1-Hold,2.6292e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.6294e+006,834.902,6.43777,27.5,57.9622,37
C2,1-Hold,2.6296e+006,834.902,6.43777,27.5,57.9622,37
C2,1-Hold,2.6298e+006,831.864,6.51441,27.5,57.8856,37
C2,1-Hold,2.63e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6302e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6304e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6306e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6308e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.631e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6312e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6314e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6316e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6318e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.632e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6322e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6324e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6326e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6328e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.633e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6332e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6334e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6336e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6338e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.634e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6342e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6344e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6346e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6348e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.635e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6352e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6354e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6356e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6358e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.636e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6362e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6364e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6366e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6368e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.637e+006,826.974,6.43777,27.3,57.9622,37.1
C2,1-Hold,2.6372e+006,826.974,6.43777,27.3,57.9622,37.1
C2,1-Hold,2.6374e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6376e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6378e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.638e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6382e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6384e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6386e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6388e+006,826.974,6.43777,27.3,57.9622,37.1
C2,1-Hold,2.639e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6392e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6394e+006,826.974,6.43777,27.3,57.9622,37.1
C2,1-Hold,2.6396e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6398e+006,826.974,6.43777,27.3,57.9622,37.1
C2,1-Hold,2.64e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6402e+006,826.974,6.43777,27.3,57.9622,37.1
C2,1-Hold,2.6404e+006,823.936,6.51441,27.3,57.8856,37.1
C2,1-Hold,2.6406e+006,830.012,6.36113,27.3,58.0389,37.1
C2,1-Hold,2.6408e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.641e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6412e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6414e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6416e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6418e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.642e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6422e+006,823.936,6.51441,27.3,57.8856,37
C2,1-Hold,2.6424e+006,826.974,6.43777,27.3,57.9622,37
C2,1-Hold,2.6426e+006,826.974,6.43777,27.3,57.9622,37
